Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_Kung-Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Wrestler,Style_Wrestling
Jailton Almeida,0.5416666666666667,0.9493670886075949,0.75,0.25179119754350054,0.013714285714285715,0.28411447532144335,0.2801724137931035,0.4,0.47468354430379744,0.0,0.38594890510948904,0.0037149611617696724,0.0084985835694051,0.40922190201729103,0.2692307692307693,0.0,0.13,0.64,0.59,0.5526315789473684,0.14285714285714285,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Victor Altamirano,0.5416666666666667,0.8607594936708861,0.3409090909090913,0.4657113613101331,0.07047619047619048,0.14226462048942348,0.0,0.54,0.3987341772151899,0.0002111111111111111,0.718065693430657,0.08578183046268154,0.1331444759206799,0.1642651296829971,0.07692307692307693,0.07462686567164178,0.04,0.5700000000000001,0.39,0.3157894736842105,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Jaime Alvarez,0.625,0.8607594936708861,0.2954545454545454,0.27942681678607983,0.0862857142857143,0.0414765657403567,0.0,0.5700000000000001,0.31645569620253167,0.0,0.8211678832116788,0.00878081729145559,0.0,0.04322766570605187,0.15384615384615385,0.029850746268656716,0.01,0.4,0.33,0.18421052631578946,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joel Álvarez,0.45833333333333326,0.9367088607594937,0.6590909090909092,0.4493346980552712,0.064,0.0,0.13254310344827586,0.51,0.2721518987341772,0.0002777777777777778,0.41605839416058393,0.0712597095575819,0.1019830028328612,0.05763688760806916,0.15384615384615385,0.0,0.17,0.52,0.0,0.5526315789473684,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Hyder Amil,0.5833333333333333,0.8734177215189873,0.3409090909090913,0.6458546571136131,0.04247619047619048,0.02654500207382829,0.2079741379310345,0.62,0.49367088607594933,0.0007111111111111111,0.4251824817518248,0.037825059101654845,0.0311614730878187,0.06916426512968299,0.23076923076923078,0.04477611940298507,0.01,0.5700000000000001,0.33,0.2631578947368421,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Eryk Anders,0.6666666666666667,0.9240506329113924,0.5681818181818183,0.3490276356192426,0.07942857142857143,0.0742430526752385,0.007543103448275863,0.51,0.5063291139240507,0.0005555555555555556,0.6742700729927007,0.14319486659912192,0.5070821529745043,0.3227665706051873,0.34615384615384615,0.07462686567164178,0.01,0.47000000000000003,0.26,0.42105263157894735,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Juan Andres Luna,0.29166666666666674,0.8481012658227848,0.4318181818181821,0.3346980552712385,0.05714285714285715,0.0,0.0,0.66,0.0,1.0,0.04470802919708029,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Julius Anglickas,0.45833333333333326,0.9493670886075949,0.5681818181818183,0.47287615148413514,0.035428571428571434,0.18540024885939443,0.12068965517241381,0.51,0.37974683544303794,0.0,0.7344890510948905,0.005065856129685917,0.10764872521246459,0.02593659942363112,0.0,0.0,0.0,0.78,0.5,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chad Anheliger,0.7083333333333333,0.8354430379746836,0.09090909090909127,0.368474923234391,0.05923809523809524,0.034010783907092494,0.06573275862068965,0.54,0.2721518987341772,0.0006777777777777778,0.8029197080291971,0.06281661600810537,0.10764872521246459,0.11527377521613832,0.2692307692307693,0.029850746268656716,0.03,0.46,0.31,0.3421052631578947,0.3333333333333333,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Magomed Ankalaev,0.5,0.9493670886075949,0.5681818181818183,0.3725690890481065,0.04285714285714286,0.04230609705516383,0.0,0.59,0.5443037974683544,0.0007888888888888889,0.6213503649635036,0.12191827085444107,0.1388101983002833,0.3659942363112392,0.42307692307692313,0.11940298507462686,0.0,0.53,0.31,0.5,0.047619047619047616,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Aoriqileng,0.45833333333333326,0.8481012658227848,0.2954545454545454,0.5435005117707267,0.11485714285714287,0.06014102032351721,0.0,0.48,0.37341772151898733,0.0004555555555555555,0.5656934306569343,0.10739614994934145,0.06515580736543909,0.1239193083573487,0.3076923076923077,0.23880597014925373,0.01,0.5,0.47000000000000003,0.6578947368421052,0.47619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Josh Appelt,0.8333333333333333,0.8860759493670886,0.4571483784237942,0.13817809621289665,0.21904761904761907,0.0,0.0,0.33,0.2088607594936709,0.0,0.24270072992700728,0.0013508949679162446,0.0056657223796034,0.0,0.0,0.0,0.0,0.4,0.0,0.39473684210526316,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Julio Arce,0.5833333333333333,0.8481012658227848,0.3409090909090913,0.4462640736949847,0.058095238095238096,0.019079220240564083,0.03771551724137931,0.68,0.6075949367088608,0.00038888888888888887,0.645985401459854,0.171225937183384,0.1246458923512748,0.04322766570605187,0.23076923076923078,0.13432835820895522,0.05,0.36,0.29,0.5,0.2857142857142857,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Dan Argueta,0.41666666666666674,0.8481012658227848,0.25,0.22313203684749236,0.03619047619047619,0.18457071754458731,0.16918103448275865,0.52,0.36075949367088606,0.0,0.6277372262773723,0.025667004390408647,0.059490084985835696,0.08069164265129683,0.07692307692307693,0.029850746268656716,0.04,0.46,0.49,0.23684210526315788,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rheza Arianto,0.08333333333333337,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eli Aronov,0.29166666666666674,0.8881698783994927,0.4571483784237942,0.9129989764585467,0.12361904761904763,0.5043550394027375,0.0,0.38,0.0,0.08222222222222222,0.009124087591240875,0.0,0.0028328611898017,0.0,0.0,0.0,0.6900000000000001,1.0,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yanal Ashmouz,0.33333333333333326,0.8734177215189873,0.2954545454545454,0.3152507676560901,0.1019047619047619,0.03815844048112817,0.0,0.59,0.31645569620253167,0.0,0.44525547445255476,0.012158054711246202,0.0028328611898017,0.037463976945244955,0.15384615384615385,0.014925373134328358,0.02,0.42,0.5,0.18421052631578946,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ibo Aslan,0.29166666666666674,0.9493670886075949,0.6818181818181821,0.6990788126919141,0.0862857142857143,0.0,0.0,0.65,0.6329113924050633,0.0024000000000000002,0.3804744525547445,0.02735562310030395,0.0226628895184136,0.017291066282420747,0.5,0.0,0.0,0.45,0.13,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Tom Aspinall,0.45833333333333326,0.9746835443037974,0.7045454545454546,0.8259979529170932,0.055047619047619054,0.13562836997096642,0.17564655172413793,0.65,0.6329113924050633,0.004544444444444445,0.11131386861313869,0.02735562310030395,0.0481586402266289,0.1440922190201729,0.46153846153846156,0.0,0.03,0.67,1.0,0.39473684210526316,0.14285714285714285,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Jose Augusto,0.45833333333333326,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ottman Azaitar,0.5416666666666667,0.8607594936708861,0.3863636363636367,0.5864892528147391,0.09447619047619048,0.0,0.0,0.48,0.6329113924050633,0.0014222222222222223,0.15967153284671531,0.01452212090509963,0.0453257790368272,0.023054755043227664,0.38461538461538464,0.014925373134328358,0.02,0.52,0.13,0.05263157894736842,0.0,0.06995884773662552,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Abdul Azeem Badakhshi,0.29166666666666674,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ignacio Bahamondes,0.25,0.9493670886075949,0.5909090909090913,0.7318321392016377,0.08342857142857144,0.0,0.03879310344827586,0.58,0.5443037974683544,0.0006000000000000001,0.6468978102189781,0.18574805808848363,0.09348441926345609,0.023054755043227664,0.38461538461538464,0.05970149253731343,0.01,0.47000000000000003,0.0,0.39473684210526316,0.23809523809523808,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Bryan Barberena,0.5833333333333333,0.9113924050632911,0.4545454545454546,0.5475946775844421,0.08742857142857144,0.005391953546246371,0.0290948275862069,0.44,0.31645569620253167,0.00044444444444444447,0.6414233576642335,0.30293819655521786,0.5722379603399433,0.26512968299711814,0.42307692307692313,0.07462686567164178,0.02,0.48,0.22,0.47368421052631576,0.5714285714285714,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Edson Barboza,0.75,0.8987341772151899,0.5681818181818183,0.4206755373592631,0.08857142857142859,0.018664454583160517,0.008620689655172415,0.56,0.4620253164556962,0.0007333333333333333,0.6678832116788321,0.4660587639311044,0.18413597733711048,0.17291066282420747,0.5384615384615385,0.11940298507462686,0.01,0.44,0.5,0.631578947368421,0.5714285714285714,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Raoni Barcelos,0.6666666666666667,0.8544303797468354,0.20454545454545459,0.534288638689867,0.09123809523809524,0.07714641227706347,0.05926724137931035,0.61,0.5379746835443038,0.0006111111111111112,0.6833941605839415,0.18135764944275584,0.13031161473087818,0.3832853025936599,0.3076923076923077,0.19402985074626866,0.03,0.52,0.33,0.47368421052631576,0.23809523809523808,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Daniel Barez,0.5833333333333333,0.8354430379746836,0.15909090909090917,0.3889457523029683,0.10133333333333334,0.16880962256325177,0.17564655172413793,0.55,0.5822784810126582,0.0009000000000000001,0.5045620437956204,0.021276595744680854,0.014164305949008499,0.005763688760806916,0.2692307692307693,0.029850746268656716,0.06,0.53,0.31,0.42105263157894735,0.2857142857142857,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Danny Barlow,0.33333333333333326,0.9367088607594937,0.75,0.5854657113613101,0.0662857142857143,0.0,0.0,0.52,0.6329113924050633,0.0006000000000000001,0.5036496350364963,0.04896994258696387,0.019830028328611898,0.017291066282420747,0.19230769230769232,0.029850746268656716,0.01,0.51,0.0,0.23684210526315788,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Shonte Barnes,0.6666666666666667,0.8987341772151899,0.6136363636363638,0.2374616171954964,0.02952380952380953,0.0,0.0,0.68,0.37974683544303794,0.0,0.4251824817518248,0.005403579871664978,0.0056657223796034,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
James Barnes,0.875,0.8607594936708861,0.3863636363636367,0.058341862845445236,0.05752380952380953,0.04479469099958524,0.0,0.39,0.25316455696202533,0.0,0.42791970802919704,0.0016886187098953058,0.0084985835694051,0.0,0.0,0.0,0.0,0.35000000000000003,0.17,0.0,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chris Barnett,0.7083333333333333,0.8734177215189873,0.5681818181818183,0.451381780962129,0.11180952380952382,0.0,0.0,0.41000000000000003,0.2088607594936709,0.0005,0.45894160583941607,0.033772374197906116,0.0311614730878187,0.10662824207492795,0.6923076923076923,0.07462686567164178,0.0,0.49,0.0,0.6052631578947368,0.38095238095238093,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marc-Andre Barriault,0.5833333333333333,0.9240506329113924,0.5227272727272729,0.6264073694984648,0.10800000000000001,0.008710078805474907,0.01185344827586207,0.52,0.4240506329113924,0.00035555555555555557,0.5903284671532847,0.1911516379601486,0.6402266288951841,0.19020172910662822,0.38461538461538464,0.07462686567164178,0.01,0.48,0.25,0.42105263157894735,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Javid Basharat,0.33333333333333326,0.8734177215189873,0.2954545454545454,0.5547594677584442,0.05657142857142858,0.07051016175860639,0.020474137931034486,0.62,0.5443037974683544,0.0,0.7253649635036497,0.10773387369132051,0.0878186968838527,0.2334293948126801,0.19230769230769232,0.029850746268656716,0.06,0.54,0.41000000000000003,0.3684210526315789,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Cameron Bates,0.4748552821997105,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bryan Battle,0.375,0.9240506329113924,0.6590909090909092,0.4626407369498465,0.07123809523809525,0.046453753629199505,0.060344827586206906,0.45,0.3037974683544304,0.0006222222222222223,0.42062043795620435,0.06720702465383317,0.1161473087818697,0.008645533141210374,0.11538461538461539,0.029850746268656716,0.06,0.52,0.29,0.2894736842105263,0.09523809523809523,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Mario Bautista,0.45833333333333326,0.8734177215189873,0.4318181818181821,0.5823950870010236,0.07600000000000001,0.09332227291580257,0.1120689655172414,0.54,0.4240506329113924,0.0001888888888888889,0.4744525547445255,0.12630867950016886,0.24362606232294617,0.09510086455331411,0.11538461538461539,0.07462686567164178,0.06,0.49,0.45,0.3684210526315789,0.09523809523809523,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Donavan Beard,0.5416666666666667,0.8881698783994927,0.4571483784237942,0.0,0.10990476190476191,0.0,0.0,0.29,0.0,0.057777777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rolando Bedoya,0.29166666666666674,0.8987341772151899,0.5227272727272729,0.7461617195496418,0.12152380952380953,0.0,0.0,0.53,0.2088607594936709,0.0,0.8211678832116788,0.10266801756163459,0.0679886685552408,0.0,0.15384615384615385,0.1044776119402985,0.03,0.49,0.0,0.3684210526315789,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Allan Begosso,0.29166666666666674,0.8881698783994927,0.4571483784237942,0.1842374616171955,0.14723809523809525,0.0,0.21551724137931036,0.34,0.15822784810126583,0.0,0.8211678832116788,0.004052684903748734,0.0056657223796034,0.037463976945244955,0.0,0.0,0.0,0.4,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yousri Belgaroui,0.45833333333333326,0.8881698783994927,0.4571483784237942,0.2251791197543501,0.06095238095238096,0.0,0.0,0.51,0.47468354430379744,0.0,0.8211678832116788,0.010807159743329957,0.0028328611898017,0.0,0.0,0.0,0.0,0.48,0.0,0.02631578947368421,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cody Belisle,0.41666666666666674,0.8881698783994927,0.4571483784237942,0.3765371881725433,0.08030917469627148,0.06191806614599995,0.05625190442334062,0.4850368188512518,0.3295918234186537,0.0818227295041728,0.46188442643217265,0.08036730814282282,0.09669277015440972,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gabriel Benitez,0.625,0.8607594936708861,0.3863636363636367,0.5383828045035824,0.08552380952380953,0.009124844462878473,0.09267241379310345,0.64,0.35443037974683544,0.00047777777777777776,0.5072992700729927,0.22222222222222224,0.053824362606232294,0.15561959654178673,0.34615384615384615,0.05970149253731343,0.1,0.42,0.5,0.6052631578947368,0.6190476190476191,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Khadzhimurat Bestaev,0.5833333333333333,0.8881698783994927,0.4571483784237942,0.6294779938587514,0.1904761904761905,0.0,0.0,0.43,0.0,0.08666666666666667,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.01,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Blake Bilder,0.5416666666666667,0.8881698783994927,0.4571483784237942,0.38996929375639716,0.07904761904761906,0.012857735379510576,0.06681034482758622,0.54,0.44936708860759494,0.0,0.6605839416058394,0.057075312394461335,0.0368271954674221,0.005763688760806916,0.038461538461538464,0.029850746268656716,0.04,0.48,0.08,0.21052631578947367,0.09523809523809523,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chris Birchler,0.6666666666666667,0.9493670886075949,0.4571483784237942,0.9570112589559877,0.2824761904761905,0.0,0.0,0.35000000000000003,0.0,0.2922222222222222,0.03740875912408759,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,0.07,0.04,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Simon Biyong,0.5,0.8881698783994927,0.4571483784237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11356518946119323,0.19748749702310076,0.054595443833464256,0.10660990712074303,0.43958204334365325,0.29595348837209307,0.3053122697880003,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jan Błachowicz,0.875,0.9367088607594937,0.7045454545454546,0.3490276356192426,0.05542857142857144,0.045209456656988806,0.03663793103448276,0.53,0.43670886075949367,0.0003777777777777778,0.7171532846715328,0.22931442080378253,0.2974504249291785,0.31700288184438036,0.34615384615384615,0.16417910447761194,0.09,0.5,0.5,0.763157894736842,0.47619047619047616,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sherrard Blackledge,0.375,0.8881698783994927,0.4571483784237942,0.3787103377686797,0.05961904761904762,0.1659062629614268,0.0,0.55,0.2721518987341772,0.0,0.8211678832116788,0.021952043228638973,0.1104815864022663,0.020172910662824207,0.0,0.0,0.0,0.5,0.33,0.02631578947368421,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Da'Mon Blackshear,0.375,0.8860759493670886,0.4318181818181821,0.4380757420675538,0.07885714285714286,0.09664039817503112,0.08405172413793105,0.48,0.4240506329113924,0.0,0.5291970802919708,0.053698074974670724,0.1643059490084986,0.0893371757925072,0.07692307692307693,0.04477611940298507,0.09,0.47000000000000003,0.38,0.3684210526315789,0.3333333333333333,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Curtis Blaydes,0.5416666666666667,0.9620253164556962,0.7954545454545459,0.3623336745138178,0.03638095238095238,0.23600165906262963,0.0,0.59,0.20253164556962025,0.00019999999999999998,0.4708029197080292,0.0894967916244512,0.2067988668555241,0.6945244956772334,0.5,0.07462686567164178,0.0,0.5,0.53,0.47368421052631576,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Dashawn Boatwright,0.625,0.9113924050632911,0.6136363636363638,0.0,1.0,0.0,0.0,0.13,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.18635231870525987,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gaston Bolanos,0.45833333333333326,0.8481012658227848,0.36363636363636376,0.3971340839303992,0.06647619047619048,0.0,0.0,0.49,0.31645569620253167,0.0,0.6432481751824818,0.02397838568051334,0.0,0.05763688760806916,0.23076923076923078,0.0,0.0,0.44,0.07,0.10526315789473684,0.0,0.06995884773662552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Denys Bondar,0.45833333333333326,0.8354430379746836,0.2954545454545454,0.46980552712384854,0.0982857142857143,0.16549149730402324,0.0,0.5700000000000001,0.3987341772151899,0.0,0.48083941605839414,0.03512326916582236,0.028328611898016998,0.020172910662824207,0.15384615384615385,0.014925373134328358,0.09,0.51,0.58,0.3684210526315789,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ismael Bonfim,0.33333333333333326,0.8607594936708861,0.40909090909090917,0.593654042988741,0.0601904761904762,0.04437992534218167,0.0,0.7000000000000001,0.4873417721518987,0.0007888888888888889,0.5757299270072993,0.07294832826747721,0.0623229461756374,0.017291066282420747,0.34615384615384615,0.1044776119402985,0.04,0.55,0.33,0.5263157894736842,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
